ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,fillColour
13068346,3,22,top,bottom,305,78,1727,#FFFF00
13068346,3,23,top,bottom,298,91,1818,#FFFF00
13068346,3,24,top,bottom,296,94,1912,#FFFF00
13068346,3,25,top,top,2348,68,1980,#FFFF00
13068346,3,26,top,bottom,761,92,2072,#FFFF00
13068346,3,27,top,bottom,885,86,2158,#FFFF00
13068346,3,28,top,bottom,321,80,2238,#FFFF00
13068346,3,29,top,bottom,317,77,2315,#FFFF00
13068346,3,30,top,bottom,600,55,2370,#FFFF00
14562447,1,1,none,right,3560,48,48,#FFFF00
14562447,1,2,none,right,3011,51,99,#FFFF00
14562447,1,3,none,right,719,46,145,#FFFF00
14562447,1,4,none,left,536,41,186,#FFFF00
14562447,1,5,none,top,719,90,276,#FFFF00
14562447,1,6,none,bottom,457,73,349,#FFFF00
14562447,1,7,none,top,281,89,438,#FFFF00
14562447,1,8,none,bottom,890,47,485,#FFFF00
14562447,1,9,none,left,387,38,523,#FFFF00
14562447,1,10,none,right,68,26,549,#FFFF00
14562447,1,11,none,top,362,92,641,#FFFF00
14562447,1,12,none,bottom,80,63,704,#FFFF00
14562447,1,13,none,top,236,91,795,#FFFF00
14562447,1,14,none,top,332,91,886,#FFFF00
14562447,1,15,none,top,312,96,982,#FFFF00
14562447,1,16,none,top,233,95,1077,#FFFF00
14562447,1,17,none,top,282,94,1171,#FFFF00
14562447,1,18,none,top,221,94,1265,#FFFF00
14562447,1,19,right,top,1749,95,1360,#FFFF00
14562447,1,20,right,right,316,38,1398,#FFFF00
14562447,1,21,right,top,281,93,1491,#FFFF00
14562447,1,22,right,top,265,88,1579,#FFFF00
14562447,1,23,right,top,252,99,1678,#FFFF00
14562447,1,24,right,top,46,95,1773,#FFFF00
14562447,1,25,right,top,1808,88,1861,#FFFF00
14562447,1,26,right,top,16,91,1952,#FFFF00
14562447,1,27,right,top,111,96,2048,#FFFF00
14562447,1,28,right,top,252,90,2138,#FFFF00
14562447,1,29,right,top,376,80,2218,#FFFF00
14562447,1,30,right,top,264,89,2307,#FFFF00
14562447,2,1,none,top,0,74,74,#0000CD
14562447,2,2,none,right,277,26,100,#0000CD
14562447,2,3,none,bottom,238,15,115,#0000CD
14562447,2,4,none,left,403,46,161,#0000CD
14562447,2,5,none,top,296,98,259,#0000CD
14562447,2,6,none,top,183,87,346,#0000CD
14562447,2,7,none,top,279,77,423,#0000CD
14562447,2,8,none,top,233,81,504,#0000CD
14562447,2,9,none,top,138,87,591,#0000CD
14562447,2,10,none,top,33,75,666,#0000CD
14562447,2,11,none,top,282,91,757,#0000CD
14562447,2,12,none,top,308,88,845,#0000CD
14562447,2,13,none,right,672,34,879,#0000CD
14562447,2,14,none,top,388,91,970,#0000CD
14562447,2,15,none,top,90,91,1061,#0000CD
14562447,2,16,none,top,1008,81,1142,#0000CD
14562447,2,17,none,top,546,87,1229,#0000CD
14562447,2,18,none,top,219,90,1319,#0000CD
14562447,2,19,bottom,top,312,93,1412,#0000CD
14562447,2,20,bottom,bottom,157,52,1464,#0000CD
14562447,2,21,bottom,top,290,100,1564,#0000CD
14562447,2,22,bottom,top,109,83,1647,#0000CD
14562447,2,23,bottom,top,266,88,1735,#0000CD
14562447,2,24,bottom,top,574,94,1829,#0000CD
14562447,2,25,bottom,top,81,97,1926,#0000CD
14562447,2,26,bottom,top,282,89,2015,#0000CD
14562447,2,27,bottom,top,2456,98,2113,#0000CD
14562447,2,28,bottom,top,315,93,2206,#0000CD
14562447,2,29,bottom,top,347,94,2300,#0000CD
14562447,2,30,bottom,top,1676,84,2384,#0000CD
14562447,3,1,none,top,0,43,43,#2F4F4F
14562447,3,2,none,right,232,64,107,#2F4F4F
14562447,3,3,none,bottom,184,51,158,#2F4F4F
14562447,3,4,none,left,301,59,217,#2F4F4F
14562447,3,5,none,top,0,58,275,#2F4F4F
14562447,3,6,none,right,180,41,316,#2F4F4F
14562447,3,7,none,top,578,76,392,#2F4F4F
14562447,3,8,none,top,297,85,477,#2F4F4F
14562447,3,9,none,top,92,83,560,#2F4F4F
14562447,3,10,none,top,1225,95,655,#2F4F4F
14562447,3,11,none,top,1803,68,723,#2F4F4F
14562447,3,12,none,top,2332,72,795,#2F4F4F
14562447,3,13,bottom,top,1053,79,874,#2F4F4F
14562447,3,14,bottom,top,243,82,956,#2F4F4F
14562447,3,15,bottom,top,220,82,1038,#2F4F4F
14562447,3,16,bottom,bottom,298,78,1116,#2F4F4F
14562447,3,17,bottom,bottom,404,70,1186,#2F4F4F
14562447,3,18,bottom,top,300,81,1267,#2F4F4F
14562447,3,19,bottom,left,NaN,20,1287,#FFFF00
14562447,3,20,bottom,top,281,85,1372,#2F4F4F
14562447,3,21,bottom,top,2068,100,1472,#2F4F4F
14562447,3,22,bottom,top,282,91,1563,#2F4F4F
14562447,3,23,bottom,top,2265,80,1643,#2F4F4F
14562447,3,24,bottom,top,279,84,1727,#2F4F4F
14562447,3,25,bottom,top,349,93,1820,#2F4F4F
14562447,3,26,bottom,top,158,87,1907,#2F4F4F
14562447,3,27,bottom,top,1186,96,2003,#2F4F4F
14562447,3,28,bottom,top,343,86,2089,#2F4F4F
14562447,3,29,bottom,top,95,81,2170,#2F4F4F
14562447,3,30,bottom,top,1588,73,2243,#2F4F4F
15170025,1,1,none,right,2920,99,99,#0000CD
15170025,1,2,none,left,3288,4,103,#0000CD
15170025,1,3,none,top,579,34,137,#0000CD
15170025,1,4,none,bottom,285,26,163,#0000CD
15170025,1,5,none,right,100,92,255,#0000CD
15170025,1,6,none,right,53,95,350,#0000CD
15170025,1,7,none,right,461,85,435,#0000CD
15170025,1,8,none,right,196,81,516,#0000CD
15170025,1,9,none,right,237,66,582,#0000CD
15170025,1,10,none,right,28,48,630,#0000CD
15170025,1,11,bottom,bottom,772,50,680,#0000CD
15170025,1,12,bottom,right,500,53,733,#0000CD
15170025,1,13,bottom,top,420,5,738,#0000CD
15170025,1,14,bottom,bottom,373,58,796,#0000CD
15170025,1,15,bottom,bottom,84,55,851,#0000CD
15170025,1,16,bottom,bottom,1261,51,902,#0000CD
15170025,1,17,bottom,right,68,83,985,#0000CD
15170025,1,18,bottom,right,16,83,1068,#0000CD
15170025,1,19,bottom,right,18,83,1151,#0000CD
15170025,1,20,bottom,right,421,98,1249,#0000CD
15170025,1,21,bottom,right,45,79,1328,#0000CD
15170025,1,22,bottom,right,156,87,1415,#0000CD
15170025,1,23,bottom,right,356,87,1502,#0000CD
15170025,1,24,bottom,right,560,71,1573,#0000CD
15170025,1,25,bottom,right,517,76,1649,#0000CD
15170025,1,26,bottom,right,316,57,1706,#0000CD
15170025,1,27,bottom,right,252,69,1775,#0000CD
15170025,1,28,bottom,right,1048,68,1843,#0000CD
15170025,1,29,bottom,bottom,204,70,1913,#0000CD
15170025,1,30,bottom,bottom,541,78,1991,#0000CD
15170025,2,1,none,right,1,92,276,#FFFF00
15170025,2,4,none,right,112,87,537,#FFFF00
15170025,2,7,none,right,126,87,798,#FFFF00
15170025,2,10,none,right,127,96,1086,#FFFF00
15170025,2,13,none,right,168,86,1344,#FFFF00
15170025,2,16,none,right,23,77,1575,#FFFF00
15170025,2,19,none,right,217,76,1803,#FFFF00
15170025,2,22,none,right,65,73,1876,#FFFF00
15170025,2,25,none,right,62,59,2199,#FFFF00
15170025,2,28,none,right,96,64,2327,#FFFF00
15170025,3,1,none,right,535,30,60,#2F4F4F
15170025,3,4,none,right,94,51,192,#2F4F4F
15170025,3,7,none,right,2094,54,351,#2F4F4F
15170025,3,10,none,bottom,692,37,442,#2F4F4F
15170025,3,13,none,right,248,41,639,#2F4F4F
15170025,3,16,none,right,113,11,661,#2F4F4F
15170025,3,19,none,top,596,36,744,#2F4F4F
15170025,3,22,none,left,45,24,852,#2F4F4F
15170025,3,25,none,right,9045,29,939,#2F4F4F
15170025,3,28,none,bottom,47,10,969,#2F4F4F
15285666,1,1,none,top,1553,97,97,#FFFF00
15285666,1,2,none,right,1353,72,169,#FFFF00
15285666,1,3,none,bottom,915,1,170,#FFFF00
15285666,1,4,none,left,450,58,228,#FFFF00
15285666,1,5,none,top,403,81,309,#FFFF00
15285666,1,6,none,top,454,75,384,#FFFF00
15285666,1,7,none,left,629,43,427,#FFFF00
15285666,1,8,none,right,571,58,485,#FFFF00
15285666,1,9,none,bottom,410,4,489,#FFFF00
15285666,1,10,none,top,797,95,584,#FFFF00
15285666,1,11,none,top,380,100,684,#FFFF00
15285666,1,12,none,top,436,86,770,#FFFF00
15285666,1,13,none,top,356,95,865,#FFFF00
15285666,1,14,none,top,339,93,958,#FFFF00
15285666,1,15,none,top,329,83,1041,#FFFF00
15285666,1,16,none,right,290,85,1126,#FFFF00
15285666,1,17,none,right,384,68,1194,#FFFF00
15285666,1,18,none,bottom,370,29,1223,#FFFF00
15285666,1,19,none,left,409,55,1278,#FFFF00
15285666,1,20,none,top,294,69,1347,#FFFF00
15285666,1,21,none,top,336,54,1401,#FFFF00
15285666,1,22,none,left,431,52,1453,#FFFF00
15285666,1,23,none,right,351,54,1507,#FFFF00
15285666,1,24,bottom,bottom,990,21,1528,#FFFF00
15285666,1,25,bottom,right,1198,60,1588,#FFFF00
15285666,1,26,bottom,top,506,52,1640,#FFFF00
15285666,1,27,bottom,right,286,72,1712,#FFFF00
15285666,1,28,bottom,right,391,67,1779,#FFFF00
15285666,1,29,bottom,bottom,621,45,1824,#FFFF00
15285666,1,30,bottom,right,382,64,1888,#FFFF00
15285666,2,1,none,top,1,94,94,#0000CD
15285666,2,2,none,top,294,89,183,#0000CD
15285666,2,3,none,top,292,87,270,#0000CD
15285666,2,4,none,top,318,92,362,#0000CD
15285666,2,5,none,top,323,91,453,#0000CD
15285666,2,6,none,top,345,85,538,#0000CD
15285666,2,7,none,top,204,85,623,#0000CD
15285666,2,8,none,right,311,59,682,#0000CD
15285666,2,9,none,bottom,323,100,782,#0000CD
15285666,2,10,none,bottom,102,98,880,#0000CD
15285666,2,11,none,bottom,277,98,978,#0000CD
15285666,2,12,none,bottom,293,99,1077,#0000CD
15285666,2,13,none,bottom,237,85,1162,#0000CD
15285666,2,14,none,left,289,55,1217,#0000CD
15285666,2,15,none,bottom,424,72,1289,#0000CD
15285666,2,16,top,top,540,84,1373,#0000CD
15285666,2,17,top,top,546,94,1467,#0000CD
15285666,2,18,top,top,604,92,1559,#0000CD
15285666,2,19,top,top,369,69,1628,#0000CD
15285666,2,20,top,right,305,99,1727,#0000CD
15285666,2,21,top,right,425,99,1826,#0000CD
15285666,2,22,top,right,272,97,1923,#0000CD
15285666,2,23,top,right,292,87,2010,#0000CD
15285666,2,24,top,right,377,87,2097,#0000CD
15285666,2,25,top,right,293,82,2179,#0000CD
15285666,2,26,top,bottom,281,88,2267,#0000CD
15285666,2,27,top,bottom,320,87,2354,#0000CD
15285666,2,28,top,top,399,68,2422,#0000CD
15285666,2,29,top,right,294,79,2501,#0000CD
15285666,2,30,top,bottom,663,98,2599,#0000CD
15285666,3,1,none,top,0,23,23,#2F4F4F
15285666,3,2,none,right,247,54,77,#2F4F4F
15285666,3,3,none,bottom,264,21,98,#2F4F4F
15285666,3,4,none,left,255,76,174,#2F4F4F
15285666,3,5,none,left,279,63,237,#2F4F4F
15285666,3,6,none,top,204,26,263,#2F4F4F
15285666,3,7,none,right,390,30,293,#2F4F4F
15285666,3,8,none,left,432,65,358,#2F4F4F
15285666,3,9,none,left,362,68,426,#2F4F4F
15285666,3,10,none,left,591,65,491,#2F4F4F
15285666,3,11,none,left,454,58,549,#2F4F4F
15285666,3,12,none,bottom,302,11,560,#2F4F4F
15285666,3,13,none,top,329,21,581,#2F4F4F
15285666,3,14,bottom,right,328,29,610,#2F4F4F
15285666,3,15,bottom,bottom,86,24,634,#2F4F4F
15285666,3,16,bottom,left,309,63,697,#2F4F4F
15285666,3,17,bottom,left,359,68,765,#2F4F4F
15285666,3,18,bottom,left,333,66,831,#2F4F4F
15285666,3,19,bottom,left,358,77,908,#2F4F4F
15285666,3,20,bottom,left,354,70,978,#2F4F4F
15285666,3,21,bottom,left,238,75,1053,#2F4F4F
15285666,3,22,bottom,left,332,70,1123,#2F4F4F
15285666,3,23,bottom,left,326,74,1197,#2F4F4F
15285666,3,24,bottom,left,385,66,1263,#2F4F4F
15285666,3,25,bottom,bottom,NaN,51,1314,#FFFF00
15285666,3,26,bottom,top,338,2,1316,#2F4F4F
15285666,3,27,bottom,right,69,58,1374,#2F4F4F
15285666,3,28,bottom,bottom,435,62,1436,#2F4F4F
15285666,3,29,bottom,bottom,434,68,1504,#2F4F4F
15285666,3,30,bottom,bottom,430,70,1574,#2F4F4F
15340103,1,1,none,top,1787,70,70,#2F4F4F
15340103,1,2,none,right,785,32,102,#2F4F4F
15340103,1,3,none,top,397,77,179,#2F4F4F
15340103,1,4,none,top,1262,78,257,#2F4F4F
15340103,1,5,none,top,1010,65,322,#2F4F4F
15340103,1,6,none,left,920,24,346,#2F4F4F
15340103,1,7,none,bottom,589,79,425,#2F4F4F
15340103,1,8,none,bottom,782,92,517,#2F4F4F
15340103,1,9,none,top,829,75,592,#2F4F4F
15340103,1,10,none,bottom,651,91,683,#2F4F4F
15340103,1,11,none,bottom,377,83,766,#2F4F4F
15340103,1,12,none,top,707,64,830,#2F4F4F
15340103,1,13,none,right,519,37,867,#2F4F4F
15340103,1,14,none,bottom,331,84,951,#2F4F4F
15340103,1,15,none,top,913,60,1011,#2F4F4F
15340103,1,16,none,bottom,368,86,1097,#2F4F4F
15340103,1,17,none,bottom,823,92,1189,#2F4F4F
15340103,1,18,none,bottom,635,98,1287,#2F4F4F
15340103,1,19,none,bottom,863,93,1380,#2F4F4F
15340103,1,20,none,bottom,682,90,1470,#2F4F4F
15340103,1,21,none,bottom,327,90,1560,#2F4F4F
15340103,1,22,none,bottom,341,88,1648,#2F4F4F
15340103,1,23,top,top,1068,24,1672,#2F4F4F
15340103,1,24,top,bottom,356,88,1760,#2F4F4F
15340103,1,25,top,bottom,368,94,1854,#2F4F4F
15340103,1,26,top,bottom,549,90,1944,#2F4F4F
15340103,1,27,top,bottom,425,98,2042,#2F4F4F
15340103,1,28,top,bottom,343,89,2131,#2F4F4F
15340103,1,29,top,bottom,404,94,2225,#2F4F4F
15340103,1,30,top,bottom,367,78,2303,#2F4F4F
15340103,2,1,none,right,0,84,84,#0000CD
15340103,2,2,none,left,187,67,151,#0000CD
15340103,2,3,none,right,512,71,222,#0000CD
15340103,2,4,none,top,310,34,256,#0000CD
15340103,2,5,none,bottom,394,21,277,#0000CD
15340103,2,6,none,right,245,68,345,#0000CD
15340103,2,7,none,left,455,68,413,#0000CD
15340103,2,8,none,right,322,56,469,#0000CD
15340103,2,9,none,left,432,62,531,#0000CD
15340103,2,10,none,bottom,278,61,592,#0000CD
15340103,2,11,none,top,425,12,604,#0000CD
15340103,2,12,none,left,471,36,640,#0000CD
15340103,2,13,none,right,83,69,709,#0000CD
15340103,2,14,none,bottom,208,50,759,#0000CD
15340103,2,15,none,right,279,70,829,#0000CD
15340103,2,16,none,bottom,90,43,872,#0000CD
15340103,2,17,none,right,365,49,921,#0000CD
15340103,2,18,none,bottom,458,45,966,#0000CD
15340103,2,19,none,right,270,53,1019,#0000CD
15340103,2,20,none,right,344,53,1072,#0000CD
15340103,2,21,bottom,bottom,376,21,1093,#0000CD
15340103,2,22,bottom,right,318,54,1147,#0000CD
15340103,2,23,bottom,bottom,67,25,1172,#0000CD
15340103,2,24,bottom,left,201,65,1237,#0000CD
15340103,2,25,bottom,right,398,64,1301,#0000CD
15340103,2,26,bottom,left,282,70,1371,#0000CD
15340103,2,27,bottom,right,368,73,1444,#0000CD
15340103,2,28,bottom,left,299,51,1495,#0000CD
15340103,2,29,bottom,right,339,77,1572,#0000CD
15340103,2,30,bottom,left,1742,37,1609,#0000CD
15340103,3,1,none,top,0,86,86,#FFFF00
15340103,3,2,none,top,275,89,175,#FFFF00
15340103,3,3,none,top,304,79,254,#FFFF00
15340103,3,4,none,top,158,89,343,#FFFF00
15340103,3,5,none,top,282,90,433,#FFFF00
15340103,3,6,none,top,291,83,516,#FFFF00
15340103,3,7,none,top,273,87,603,#FFFF00
15340103,3,8,none,top,254,100,703,#FFFF00
15340103,3,9,right,top,601,98,801,#FFFF00
15340103,3,10,right,top,333,76,877,#FFFF00
15340103,3,11,right,top,298,81,958,#FFFF00
15340103,3,12,right,top,258,90,1048,#FFFF00
15340103,3,13,right,top,274,79,1127,#FFFF00
15340103,3,14,right,top,436,81,1208,#FFFF00
15340103,3,15,right,top,307,79,1287,#FFFF00
15340103,3,16,right,top,414,72,1359,#FFFF00
15340103,3,17,right,bottom,343,82,1441,#FFFF00
15340103,3,18,right,bottom,241,72,1513,#FFFF00
15340103,3,19,right,top,266,76,1589,#FFFF00
15340103,3,20,right,bottom,445,81,1670,#FFFF00
15340103,3,21,right,right,504,16,1686,#FFFF00
15340103,3,22,right,top,68,90,1776,#FFFF00
15340103,3,23,right,bottom,240,66,1842,#FFFF00
15340103,3,24,right,top,2279,77,1919,#FFFF00
15340103,3,25,right,bottom,224,79,1998,#FFFF00
15340103,3,26,right,top,168,90,2088,#FFFF00
15340103,3,27,right,bottom,291,86,2174,#FFFF00
15340103,3,28,right,top,344,94,2268,#FFFF00
15340103,3,29,right,bottom,445,91,2359,#FFFF00
15340103,3,30,right,top,478,94,2453,#FFFF00
15738654,1,1,none,right,19480,53,53,#2F4F4F
15738654,1,2,none,right,1540,43,96,#2F4F4F
15738654,1,3,none,bottom,433,74,170,#2F4F4F
15738654,1,4,none,left,998,90,260,#2F4F4F
15738654,1,5,none,top,429,49,309,#2F4F4F
15738654,1,6,none,left,1236,82,391,#2F4F4F
15738654,1,7,none,left,348,71,462,#2F4F4F
15738654,1,8,none,left,359,79,541,#2F4F4F
15738654,1,9,none,left,342,83,624,#2F4F4F
15738654,1,10,none,left,326,75,699,#2F4F4F
15738654,1,11,none,bottom,308,53,752,#2F4F4F
15738654,1,12,none,left,636,98,850,#2F4F4F
15738654,1,13,none,left,335,90,940,#2F4F4F
15738654,1,14,none,left,174,84,1024,#2F4F4F
15738654,1,15,none,left,10465,89,1113,#2F4F4F
15738654,1,16,none,left,636,95,1208,#2F4F4F
15738654,1,17,none,left,309,86,1294,#2F4F4F
15738654,1,18,none,left,494,89,1383,#2F4F4F
15738654,1,19,none,left,385,95,1478,#2F4F4F
15738654,1,20,none,left,589,95,1573,#2F4F4F
15738654,1,21,none,left,195,91,1664,#2F4F4F
15738654,1,22,none,left,252,86,1750,#2F4F4F
15738654,1,23,none,left,367,88,1838,#2F4F4F
15738654,1,24,top,left,1115,94,1932,#2F4F4F
15738654,1,25,top,left,990,96,2028,#2F4F4F
15738654,1,26,top,left,244,72,2100,#2F4F4F
15738654,1,27,top,left,652,78,2178,#2F4F4F
15738654,1,28,top,left,319,72,2250,#2F4F4F
15738654,1,29,top,left,295,56,2306,#2F4F4F
15738654,1,30,top,top,481,14,2320,#2F4F4F
15738654,2,1,none,left,1,46,46,#0000CD
15738654,2,2,none,right,289,82,128,#0000CD
15738654,2,3,none,bottom,438,85,213,#0000CD
15738654,2,4,none,top,314,33,246,#0000CD
15738654,2,5,none,bottom,334,87,333,#0000CD
15738654,2,6,none,right,336,74,407,#0000CD
15738654,2,7,none,bottom,84,93,500,#0000CD
15738654,2,8,none,bottom,187,85,585,#0000CD
15738654,2,9,right,bottom,501,79,664,#0000CD
15738654,2,10,right,bottom,148,96,760,#0000CD
15738654,2,11,right,bottom,352,96,856,#0000CD
15738654,2,12,right,bottom,324,89,945,#0000CD
15738654,2,13,right,bottom,54,85,1030,#0000CD
15738654,2,14,right,bottom,100,88,1118,#0000CD
15738654,2,15,right,bottom,619,89,1207,#0000CD
15738654,2,16,right,bottom,357,98,1305,#0000CD
15738654,2,17,right,bottom,309,87,1392,#0000CD
15738654,2,18,right,bottom,372,95,1487,#0000CD
15738654,2,19,right,bottom,280,73,1560,#0000CD
15738654,2,20,right,bottom,308,84,1644,#0000CD
15738654,2,21,right,bottom,146,72,1716,#0000CD
15738654,2,22,right,bottom,540,91,1807,#0000CD
15738654,2,23,right,bottom,471,76,1883,#0000CD
15738654,2,24,right,bottom,405,72,1955,#0000CD
15738654,2,25,right,bottom,303,83,2038,#0000CD
15738654,2,26,right,bottom,563,86,2124,#0000CD
15738654,2,27,right,bottom,262,55,2179,#0000CD
15738654,2,28,right,top,534,6,2185,#0000CD
15738654,2,29,right,right,364,68,2253,#0000CD
15738654,2,30,right,bottom,1062,57,2310,#0000CD
15738654,3,1,none,bottom,1,79,79,#FFFF00
15738654,3,2,none,right,152,77,156,#FFFF00
15738654,3,3,none,top,236,81,237,#FFFF00
15738654,3,4,none,left,103,25,262,#FFFF00
15738654,3,5,none,top,245,63,325,#FFFF00
15738654,3,6,none,right,162,70,395,#FFFF00
15738654,3,7,none,bottom,225,93,488,#FFFF00
15738654,3,8,none,bottom,292,83,571,#FFFF00
15738654,3,9,none,bottom,329,75,646,#FFFF00
15738654,3,10,none,bottom,366,88,734,#FFFF00
15738654,3,11,none,bottom,518,90,824,#FFFF00
15738654,3,12,none,bottom,365,82,906,#FFFF00
15738654,3,13,none,bottom,420,92,998,#FFFF00
15738654,3,14,none,bottom,434,88,1086,#FFFF00
15738654,3,15,none,bottom,479,93,1179,#FFFF00
15738654,3,16,none,bottom,302,86,1265,#FFFF00
15738654,3,17,none,bottom,380,94,1359,#FFFF00
15738654,3,18,none,bottom,320,89,1448,#FFFF00
15738654,3,19,none,bottom,367,86,1534,#FFFF00
15738654,3,20,none,bottom,335,98,1632,#FFFF00
15738654,3,21,none,bottom,363,100,1732,#FFFF00
15738654,3,22,none,bottom,505,94,1826,#FFFF00
15738654,3,23,none,bottom,380,99,1925,#FFFF00
15738654,3,24,top,bottom,320,94,2019,#FFFF00
15738654,3,25,top,bottom,405,87,2106,#FFFF00
15738654,3,26,top,bottom,126,91,2197,#FFFF00
15738654,3,27,top,bottom,334,88,2285,#FFFF00
15738654,3,28,top,bottom,289,89,2374,#FFFF00
15738654,3,29,top,bottom,284,79,2453,#FFFF00
15738654,3,30,top,bottom,1275,74,2527,#FFFF00
17312198,1,1,none,top,4836,48,48,#0000CD
17312198,1,2,none,left,958,48,96,#0000CD
17312198,1,3,none,right,626,66,162,#0000CD
17312198,1,4,none,bottom,474,28,190,#0000CD
17312198,1,5,none,right,432,51,241,#0000CD
17312198,1,6,none,left,616,51,292,#0000CD
17312198,1,7,none,bottom,415,47,339,#0000CD
17312198,1,8,none,top,940,65,404,#0000CD
17312198,1,9,none,top,613,65,469,#0000CD
17312198,1,10,none,top,9789,67,536,#0000CD
17312198,1,11,none,top,655,71,607,#0000CD
17312198,1,12,none,top,685,53,660,#0000CD
17312198,1,13,none,right,292,68,728,#0000CD
17312198,1,14,none,right,470,63,791,#0000CD
17312198,1,15,none,bottom,283,1,792,#0000CD
17312198,1,16,none,left,510,80,872,#0000CD
17312198,1,17,none,left,368,80,952,#0000CD
17312198,1,18,none,left,440,86,1038,#0000CD
17312198,1,19,none,left,410,70,1108,#0000CD
17312198,1,20,none,left,397,81,1189,#0000CD
17312198,1,21,none,left,372,77,1266,#0000CD
17312198,1,22,none,left,56,80,1346,#0000CD
17312198,1,23,none,left,112,91,1437,#0000CD
17312198,1,24,right,left,3029,90,1527,#0000CD
17312198,1,25,right,left,1785,80,1607,#0000CD
17312198,1,26,right,left,776,79,1686,#0000CD
17312198,1,27,right,left,902,76,1762,#0000CD
17312198,1,28,right,right,1460,96,1858,#0000CD
17312198,1,29,right,right,293,97,1955,#0000CD
17312198,1,30,right,right,343,81,2036,#0000CD
17312198,2,1,none,top,1,65,65,#FFFF00
17312198,2,2,none,right,375,51,116,#FFFF00
17312198,2,3,none,left,570,92,208,#FFFF00
17312198,2,4,none,left,324,84,292,#FFFF00
17312198,2,5,none,left,393,87,379,#FFFF00
17312198,2,6,none,left,1447,79,458,#FFFF00
17312198,2,7,none,left,611,91,549,#FFFF00
17312198,2,8,none,left,561,81,630,#FFFF00
17312198,2,9,none,left,547,75,705,#FFFF00
17312198,2,10,bottom,bottom,1609,42,747,#FFFF00
17312198,2,11,bottom,left,426,99,846,#FFFF00
17312198,2,12,bottom,left,502,91,937,#FFFF00
17312198,2,13,bottom,left,326,94,1031,#FFFF00
17312198,2,14,bottom,left,376,95,1126,#FFFF00
17312198,2,15,bottom,left,336,99,1225,#FFFF00
17312198,2,16,bottom,left,340,88,1313,#FFFF00
17312198,2,17,bottom,left,273,85,1398,#FFFF00
17312198,2,18,bottom,left,378,92,1490,#FFFF00
17312198,2,19,bottom,left,366,79,1569,#FFFF00
17312198,2,20,bottom,left,361,68,1637,#FFFF00
17312198,2,21,bottom,left,408,66,1703,#FFFF00
17312198,2,22,bottom,right,329,52,1755,#FFFF00
17312198,2,23,bottom,top,60,67,1822,#FFFF00
17312198,2,24,bottom,bottom,18,36,1858,#FFFF00
17312198,2,25,bottom,left,374,46,1904,#FFFF00
17312198,2,26,bottom,right,324,64,1968,#FFFF00
17312198,2,27,bottom,right,561,69,2037,#FFFF00
17312198,2,28,bottom,right,517,65,2102,#FFFF00
17312198,2,29,bottom,right,583,83,2185,#FFFF00
17312198,2,30,bottom,right,1533,81,2266,#FFFF00
17312198,3,1,none,right,0,14,14,#2F4F4F
17312198,3,2,none,left,245,65,79,#2F4F4F
17312198,3,3,none,bottom,65,84,163,#2F4F4F
17312198,3,4,none,bottom,86,89,252,#2F4F4F
17312198,3,5,none,bottom,315,78,330,#2F4F4F
17312198,3,6,none,bottom,357,64,394,#2F4F4F
17312198,3,7,none,top,35,70,464,#2F4F4F
17312198,3,8,none,top,341,75,539,#2F4F4F
17312198,3,9,none,top,295,73,612,#2F4F4F
17312198,3,10,none,top,420,67,679,#2F4F4F
17312198,3,11,none,right,70,21,700,#2F4F4F
17312198,3,12,none,left,259,52,752,#2F4F4F
17312198,3,13,none,bottom,22,38,790,#2F4F4F
17312198,3,14,none,top,8,78,868,#2F4F4F
