ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,tagText
14366705,1,3,none,bottom,337,24,53,good
14366705,1,4,none,right,25876,28,81,good
14366705,1,5,none,left,158,58,139,good
14366705,1,6,none,bottom,492,16,155,good
14366705,1,7,none,top,1142,74,229,good
14366705,1,8,none,bottom,1193,30,259,good
14366705,1,9,none,right,2011,45,304,good
14366705,1,10,none,bottom,836,33,337,good
14366705,1,11,none,bottom,1113,16,353,good
14366705,1,12,none,left,353,25,378,good
14366705,1,13,none,bottom,2042,36,414,good
14366705,1,14,none,left,498,24,438,good
14366705,1,15,none,left,1309,25,463,good
14366705,1,16,none,top,2245,61,524,good
14366705,1,17,none,bottom,668,62,586,good
14366705,1,18,none,left,557,23,609,good
14366705,1,19,none,left,998,30,639,good
14366705,1,20,bottom,bottom,769,48,687,good
14366705,1,21,bottom,bottom,860,55,742,good
14366705,1,22,bottom,top,141,66,808,good
14366705,1,23,bottom,right,399,60,868,good
14366705,1,24,bottom,left,1481,33,901,good
14366705,1,25,bottom,right,706,74,975,good
14366705,1,26,bottom,left,832,48,1023,good
14366705,1,27,bottom,left,2984,56,1079,good
14366705,1,28,bottom,left,1183,31,1110,good
14366705,1,29,bottom,left,1340,29,1139,good
14366705,1,30,bottom,right,1176,58,1197,good
14366705,2,1,none,right,1,6,6,good
14366705,2,2,none,left,277,54,60,good
14366705,2,3,none,bottom,1076,86,146,good
14366705,2,4,none,right,1027,14,160,good
14366705,2,5,none,top,683,37,197,good
14366705,2,6,none,bottom,896,88,285,good
14366705,2,7,none,left,569,56,341,good
14366705,2,8,none,right,966,24,365,good
14366705,2,9,none,bottom,341,67,432,good
14366705,2,10,none,left,253,63,495,good
14366705,2,11,none,top,1335,43,538,good
14366705,2,12,none,bottom,184,73,611,good
14366705,2,13,none,left,381,57,668,good
14366705,2,14,none,right,534,33,701,good
14366705,2,15,none,left,3096,90,791,good
14366705,2,16,none,left,1043,65,856,good
14366705,2,17,none,left,444,90,946,good
14366705,2,18,none,top,1161,76,1022,good
14366705,2,19,none,bottom,1204,78,1100,good
14366705,2,20,none,left,482,83,1183,good
14366705,2,21,none,bottom,1318,76,1259,good
14366705,2,22,right,left,1128,81,1340,good
14366705,2,23,right,top,1108,60,1400,good
14366705,2,24,right,bottom,2262,58,1458,good
14366705,2,25,right,right,856,10,1468,good
14366705,2,26,right,bottom,2205,39,1507,good
14366705,2,27,right,right,766,1,1508,good
14366705,2,28,right,left,362,93,1601,good
14366705,2,29,right,bottom,430,14,1615,good
14366705,2,30,right,left,809,88,1703,good
14366705,3,1,none,left,0,20,20,good
14366705,3,2,none,top,299,31,51,good
14366705,3,3,none,bottom,547,31,82,good
14366705,3,4,none,left,369,50,132,good
14366705,3,5,none,right,484,34,166,good
14366705,3,6,none,left,389,39,205,good
14366705,3,7,none,bottom,1126,40,245,good
14366705,3,8,none,top,2491,23,268,good
14366705,3,9,none,left,332,34,302,good
14366705,3,10,none,bottom,632,44,346,good
14366705,3,11,none,bottom,410,53,399,good
14366705,3,12,none,bottom,642,71,470,good
14366705,3,13,none,bottom,422,64,534,good
14366705,3,14,none,left,444,30,564,good
14366705,3,15,none,bottom,NaN,70,634,good
14366705,3,16,none,left,376,38,672,good
14366705,3,17,none,bottom,562,70,742,good
14366705,3,18,none,bottom,388,78,820,good
14366705,3,19,none,bottom,1993,77,897,good
14366705,3,20,none,bottom,579,72,969,good
14366705,3,21,none,bottom,735,75,1044,good
14366705,3,22,right,bottom,199,51,1095,good
14366705,3,23,right,bottom,610,54,1149,good
14366705,3,24,right,left,90,28,1177,good
14366705,3,25,right,top,408,24,1201,good
14366705,3,26,right,right,673,2,1203,good
14366705,3,27,right,bottom,343,46,1249,good
14366705,3,28,right,bottom,282,55,1304,good
14366705,3,29,right,bottom,670,59,1363,good
14366705,3,30,right,bottom,145,61,1424,good
14822582,1,1,none,right,12483,32,32,bad
14822582,1,2,none,bottom,491,94,126,bad
14822582,1,3,none,bottom,372,93,219,bad
14822582,1,4,none,bottom,278,99,318,bad
14822582,1,5,none,bottom,341,100,418,bad
14822582,1,6,none,bottom,397,79,497,bad
14822582,1,7,none,bottom,350,79,576,bad
14822582,1,8,none,bottom,382,88,664,bad
14822582,1,9,none,bottom,333,78,742,bad
14822582,1,10,none,bottom,286,71,813,bad
14822582,1,11,none,bottom,502,60,873,bad
14822582,1,12,none,right,716,6,879,bad
14822582,1,13,none,top,308,22,901,bad
14822582,1,14,none,left,77,65,966,bad
14822582,1,15,none,bottom,261,58,1024,bad
14822582,1,16,none,left,174,71,1095,bad
14822582,1,17,none,left,174,76,1171,bad
14822582,1,18,none,left,262,74,1245,bad
14822582,1,19,none,left,93,53,1298,bad
14822582,1,20,right,bottom,2470,52,1350,bad
14822582,1,21,right,top,660,13,1363,bad
14822582,1,22,right,bottom,268,54,1417,bad
14822582,1,23,right,left,245,65,1482,bad
14822582,1,24,right,left,228,80,1562,bad
14822582,1,25,right,left,173,85,1647,bad
14822582,1,26,right,left,100,98,1745,bad
14822582,1,27,right,left,219,97,1842,bad
14822582,1,28,right,left,219,98,1940,bad
14822582,1,29,right,left,261,96,2036,bad
14822582,1,30,right,left,573,95,2131,bad
14822582,2,1,none,left,0,75,75,bad
14822582,2,2,none,right,389,90,165,bad
14822582,2,3,none,right,6,88,253,bad
14822582,2,4,none,right,236,91,344,bad
14822582,2,5,none,right,247,95,439,bad
14822582,2,6,none,right,269,96,535,bad
14822582,2,7,none,right,310,97,632,bad
14822582,2,8,none,right,413,89,721,bad
14822582,2,9,none,right,725,92,813,bad
14822582,2,10,none,right,367,92,905,bad
14822582,2,11,none,right,110,74,979,bad
14822582,2,12,none,left,198,91,1070,bad
14822582,2,13,none,left,238,73,1143,bad
14822582,2,14,none,right,740,88,1231,bad
14822582,2,15,top,right,275,93,1324,bad
14822582,2,16,top,right,1030,90,1414,bad
14822582,2,17,top,right,283,84,1498,bad
14822582,2,18,top,right,774,83,1581,bad
14822582,2,19,top,right,83,74,1655,bad
14822582,2,20,top,left,13,90,1745,bad
14822582,2,21,top,left,277,98,1843,bad
14822582,2,22,top,left,252,94,1937,bad
14822582,2,23,top,left,76,95,2032,bad
14822582,2,24,top,left,266,88,2120,bad
14822582,2,25,top,left,317,93,2213,bad
14822582,2,26,top,left,221,96,2309,bad
14822582,2,27,top,left,260,87,2396,bad
14822582,2,28,top,left,12,100,2496,bad
14822582,2,29,top,left,342,85,2581,bad
14822582,2,30,top,left,214,87,2668,bad
14822582,3,1,none,top,0,57,57,bad
14822582,3,2,none,right,204,64,121,bad
14822582,3,3,none,bottom,357,52,173,bad
14822582,3,4,none,left,53,53,226,bad
14822582,3,5,none,right,37,74,300,bad
14822582,3,6,none,right,917,68,368,bad
14822582,3,7,none,right,309,82,450,bad
14822582,3,8,none,right,302,85,535,bad
14822582,3,9,none,right,197,82,617,bad
14822582,3,10,none,right,101,77,694,bad
14822582,3,11,none,top,254,64,758,bad
14822582,3,12,none,left,37,5,763,bad
14822582,3,13,none,bottom,70,71,834,bad
14822582,3,14,none,right,61,87,921,bad
14822582,3,15,none,right,63,89,1010,bad
14822582,3,16,none,right,285,72,1082,bad
14822582,3,17,none,right,574,79,1161,bad
14822582,3,18,none,right,228,80,1241,bad
14822582,3,19,none,right,270,89,1330,bad
14822582,3,20,none,right,389,86,1416,bad
14822582,3,21,none,right,308,65,1481,bad
14822582,3,22,bottom,left,397,20,1501,bad
14822582,3,23,bottom,top,29,66,1567,bad
14822582,3,24,bottom,top,93,57,1624,bad
14822582,3,25,bottom,right,211,56,1680,bad
14822582,3,26,bottom,right,133,56,1736,bad
14822582,3,27,bottom,left,348,13,1749,bad
14822582,3,28,bottom,bottom,573,30,1779,bad
14822582,3,29,bottom,top,93,40,1819,bad
14822582,3,30,bottom,right,300,54,1873,bad
15078300,1,1,none,bottom,2610,20,20,???
15078300,1,2,none,top,211,32,52,???
15078300,1,3,none,left,82,16,68,???
15078300,1,4,none,right,297,74,142,???
15078300,1,5,none,right,278,74,216,???
15078300,1,6,none,right,136,66,282,???
15078300,1,7,none,right,461,55,337,???
15078300,1,8,none,top,339,17,354,???
15078300,1,9,none,bottom,515,45,399,???
15078300,1,10,none,bottom,384,43,442,???
15078300,1,11,none,right,331,37,479,???
15078300,1,12,none,bottom,135,32,511,???
15078300,1,13,none,top,138,25,536,???
15078300,1,14,none,top,325,50,586,???
15078300,1,15,none,top,385,34,620,???
15078300,1,16,right,right,1068,45,665,???
15078300,1,17,right,right,476,42,707,???
15078300,1,18,right,left,315,8,715,???
15078300,1,19,right,right,163,23,738,???
15078300,1,20,right,bottom,63,34,772,???
15078300,1,21,right,bottom,128,37,809,???
15078300,1,22,right,top,186,51,860,???
15078300,1,23,right,top,53,38,898,???
15078300,1,24,right,top,241,34,932,???
15078300,1,25,right,right,123,18,950,???
15078300,1,26,right,top,89,24,974,???
15078300,1,27,right,bottom,237,48,1022,???
15078300,1,28,right,bottom,255,70,1092,???
15078300,1,29,right,bottom,104,76,1168,???
15078300,1,30,right,bottom,433,70,1238,???
15078300,2,1,none,top,0,9,9,???
15078300,2,2,none,top,492,17,26,???
15078300,2,3,none,top,122,7,33,???
15078300,2,4,none,left,48,63,96,???
15078300,2,5,none,left,9,72,168,???
15078300,2,6,none,left,410,87,255,???
15078300,2,7,none,left,152,98,353,???
15078300,2,8,none,left,247,94,447,???
15078300,2,9,none,left,304,97,544,???
15078300,2,10,none,left,298,74,618,???
15078300,2,11,none,left,252,93,711,???
15078300,2,12,none,left,381,94,805,???
15078300,2,13,none,left,121,94,899,???
15078300,2,14,none,left,222,88,987,???
15078300,2,15,none,left,140,82,1069,???
15078300,2,16,none,left,16,91,1160,???
15078300,2,17,none,left,76,71,1231,???
15078300,2,18,none,left,80,68,1299,???
15078300,2,19,none,left,290,79,1378,???
15078300,2,20,none,left,295,73,1451,???
15078300,2,21,none,left,143,57,1508,???
15078300,2,22,none,left,158,62,1570,???
15078300,2,23,none,left,251,50,1620,???
15078300,2,24,bottom,right,145,70,1690,???
15078300,2,25,bottom,right,116,88,1778,???
15078300,2,26,bottom,right,252,85,1863,???
15078300,2,27,bottom,right,340,84,1947,???
15078300,2,28,bottom,right,298,83,2030,???
15078300,2,29,bottom,right,56,87,2117,???
15078300,2,30,bottom,right,421,71,2188,???
15078300,3,1,none,right,0,86,86,???
15078300,3,2,none,right,75,78,164,???
15078300,3,3,none,right,537,83,247,???
15078300,3,4,none,right,89,88,335,???
15078300,3,5,none,right,109,89,424,???
15078300,3,6,none,right,19,92,516,???
15078300,3,7,none,right,11,93,609,???
15078300,3,8,none,right,18,91,700,???
15078300,3,9,none,right,209,82,782,???
15078300,3,10,top,right,18,85,867,???
15078300,3,11,top,right,31,76,943,???
15078300,3,12,top,right,21,71,1014,???
15078300,3,13,top,right,20,70,1084,???
15078300,3,14,top,right,17,63,1147,???
15078300,3,15,top,top,483,90,1237,???
15078300,3,16,top,top,23,71,1308,???
15078300,3,17,top,top,22,91,1399,???
15078300,3,18,top,top,18,81,1480,???
15078300,3,19,top,top,21,83,1563,???
15078300,3,20,top,top,20,75,1638,???
15078300,3,21,top,top,17,99,1737,???
15078300,3,22,top,top,17,89,1826,???
15078300,3,23,top,top,21,79,1905,???
15078300,3,24,top,top,20,87,1992,???
15078300,3,25,top,top,19,82,2074,???
15078300,3,26,top,top,20,75,2149,???
15078300,3,27,top,top,18,79,2228,???
15078300,3,28,top,top,17,87,2315,???
15078300,3,29,top,top,22,83,2398,???
15078300,3,30,top,top,19,78,2476,???
15432077,1,1,none,top,4192,11,11,bad
15432077,1,2,none,right,475,6,17,bad
15432077,1,3,none,bottom,369,10,27,bad
15432077,1,4,none,left,329,66,93,bad
15432077,1,5,none,left,423,73,166,bad
15432077,1,6,none,left,222,82,248,bad
15432077,1,7,none,left,1095,74,322,bad
15432077,1,8,none,left,310,80,402,bad
15432077,1,9,none,left,225,78,480,bad
15432077,1,10,none,left,118,69,549,bad
15432077,1,11,none,left,38,79,628,bad
15432077,1,12,top,left,1837,71,699,bad
15432077,1,13,top,left,1093,74,773,bad
15432077,1,14,top,left,243,73,846,bad
15432077,1,15,top,left,430,68,914,bad
15432077,1,16,top,left,353,73,987,bad
15432077,1,17,top,left,377,61,1048,bad
15432077,1,18,top,left,562,69,1117,bad
15432077,1,19,top,left,516,54,1171,bad
15432077,1,20,top,left,1111,63,1234,bad
15432077,1,21,top,left,999,31,1265,bad
15432077,1,22,top,left,271,24,1289,bad
15432077,1,23,top,left,203,33,1322,bad
15432077,1,24,top,left,680,25,1347,bad
15432077,1,25,top,bottom,374,11,1358,bad
15432077,1,26,top,right,1476,30,1388,bad
15432077,1,27,top,top,1981,0,1388,bad
15432077,1,28,top,right,313,16,1404,bad
15432077,1,29,top,left,279,29,1433,bad
15432077,1,30,top,left,283,32,1465,bad
15432077,2,1,none,top,0,15,15,bad
15432077,2,2,none,right,315,63,78,bad
15432077,2,3,none,right,781,72,150,bad
15432077,2,4,none,right,289,66,216,bad
15432077,2,5,none,right,294,79,295,bad
15432077,2,6,none,right,53,70,365,bad
15432077,2,7,none,right,80,69,434,bad
15432077,2,8,none,right,111,75,509,bad
15432077,2,9,none,right,86,63,572,bad
15432077,2,10,none,right,768,48,620,bad
15432077,2,11,none,right,304,50,670,bad
15432077,2,12,none,right,760,54,724,bad
15432077,2,13,none,right,535,52,776,bad
15432077,2,14,none,right,375,63,839,bad
15432077,2,15,none,right,1295,59,898,bad
15432077,2,16,none,right,6308,55,953,bad
15432077,2,17,none,right,1938,48,1001,bad
15432077,2,18,none,right,2937,68,1069,bad
15432077,2,19,none,right,1170,58,1127,bad
15432077,2,20,none,right,1762,56,1183,bad
15432077,2,21,none,right,827,69,1252,bad
15432077,2,22,none,right,583,63,1315,bad
15432077,2,23,bottom,right,291,59,1374,bad
15432077,2,24,bottom,right,382,55,1429,bad
15432077,2,25,bottom,right,145,61,1490,bad
15432077,2,26,bottom,right,277,54,1544,bad
15432077,2,27,bottom,right,302,57,1601,bad
15432077,2,28,bottom,right,79,63,1664,bad
15432077,2,29,bottom,right,425,78,1742,bad
15432077,2,30,bottom,right,845,76,1818,bad
15432077,3,1,none,bottom,0,67,67,bad
15432077,3,2,none,bottom,474,48,115,bad
15432077,3,3,none,bottom,342,58,173,bad
15432077,3,4,none,bottom,302,52,225,bad
15432077,3,5,none,bottom,274,46,271,bad
15432077,3,6,none,bottom,350,48,319,bad
15432077,3,7,none,bottom,267,44,363,bad
15432077,3,8,none,bottom,217,27,390,bad
15432077,3,9,none,top,1348,100,490,bad
15432077,3,10,none,top,330,84,574,bad
15432077,3,11,none,top,260,99,673,bad
15432077,3,12,none,top,280,94,767,bad
15432077,3,13,none,top,187,74,841,bad
15432077,3,14,none,top,150,92,933,bad
15432077,3,15,none,top,50,87,1020,bad
15432077,3,16,none,top,122,83,1103,bad
15432077,3,17,right,top,57,94,1197,bad
15432077,3,18,right,top,240,86,1283,bad
15432077,3,19,right,top,199,94,1377,bad
15432077,3,20,right,top,12,93,1470,bad
15432077,3,21,right,top,410,72,1542,bad
15432077,3,22,right,top,319,76,1618,bad
15432077,3,23,right,top,290,88,1706,bad
15432077,3,24,right,top,418,95,1801,bad
15432077,3,25,right,top,355,88,1889,bad
15432077,3,26,right,top,592,70,1959,bad
15432077,3,27,right,top,401,72,2031,bad
15432077,3,28,right,top,641,56,2087,bad
15432077,3,29,right,bottom,901,73,2160,bad
15432077,3,30,right,bottom,3319,82,2242,bad
15903367,1,1,none,right,4138,93,93,good
15903367,1,2,none,bottom,3914,95,188,good
15903367,1,3,none,bottom,972,81,269,good
15903367,1,4,none,left,1133,19,288,good
15903367,1,5,none,left,654,13,301,good
15903367,1,6,none,right,494,56,357,good
15903367,1,7,none,top,573,40,397,good
15903367,1,8,none,bottom,237,79,476,good
15903367,1,9,none,bottom,29,85,561,good
15903367,1,10,none,bottom,30,83,644,good
15903367,1,11,none,bottom,46,78,722,good
15903367,1,12,none,bottom,1196,66,788,good
15903367,1,13,none,bottom,172,53,841,good
15903367,1,14,none,right,349,57,898,good
15903367,1,15,none,bottom,254,63,961,good
15903367,1,16,top,top,1692,49,1010,good
15903367,1,17,top,top,877,70,1080,good
15903367,1,18,top,top,190,61,1141,good
15903367,1,19,top,top,93,62,1203,good
15903367,1,20,top,top,646,50,1253,good
15903367,1,21,top,bottom,190,74,1327,good
15903367,1,22,top,bottom,1214,75,1402,good
15903367,1,23,top,bottom,605,80,1482,good
15903367,1,24,top,bottom,798,80,1562,good
15903367,1,25,top,bottom,398,71,1633,good
15903367,1,26,top,bottom,413,77,1710,good
15903367,1,27,top,bottom,493,65,1775,good
15903367,1,28,top,bottom,189,84,1859,good
15903367,1,29,top,bottom,285,83,1942,good
15903367,1,30,top,bottom,430,91,2033,good
15903367,2,1,none,top,0,86,86,good
15903367,2,2,none,top,77,84,170,good
15903367,2,3,none,top,14,88,258,good
15903367,2,4,none,top,1822,90,348,good
15903367,2,5,none,top,1694,79,427,good
15903367,2,6,none,top,526,97,524,good
15903367,2,7,none,top,204,93,617,good
15903367,2,8,none,top,206,93,710,good
15903367,2,9,none,top,1294,99,809,good
15903367,2,10,none,top,893,84,893,good
15903367,2,11,none,top,349,94,987,good
15903367,2,12,none,top,413,95,1082,good
15903367,2,13,none,top,878,86,1168,good
15903367,2,14,none,top,621,93,1261,good
15903367,2,15,none,top,334,92,1353,good
15903367,2,16,none,top,718,87,1440,good
15903367,2,17,right,top,2108,93,1533,good
15903367,2,18,right,top,428,92,1625,good
15903367,2,19,right,top,204,85,1710,good
15903367,2,20,right,top,220,74,1784,good
15903367,2,21,right,top,460,78,1862,good
15903367,2,22,right,top,1260,77,1939,good
15903367,2,23,right,top,268,73,2012,good
15903367,2,24,right,top,587,79,2091,good
15903367,2,25,right,top,1772,56,2147,good
15903367,2,26,right,top,875,71,2218,good
15903367,2,27,right,top,347,81,2299,good
15903367,2,28,right,top,251,86,2385,good
15903367,2,29,right,top,108,83,2468,good
15903367,2,30,right,top,252,95,2563,good
15903367,3,1,none,left,0,33,33,good
15903367,3,2,none,bottom,542,52,85,good
15903367,3,3,none,top,318,54,139,good
15903367,3,4,none,right,285,88,227,good
15903367,3,5,none,right,941,84,311,good
15903367,3,6,none,right,12,73,384,good
15903367,3,7,none,right,1278,85,469,good
15903367,3,8,none,right,189,83,552,good
15903367,3,9,none,right,77,92,644,good
15903367,3,10,none,right,1679,84,728,good
15903367,3,11,none,right,141,84,812,good
15903367,3,12,none,right,78,85,897,good
15903367,3,13,none,right,174,84,981,good
15903367,3,14,none,right,28,93,1074,good
15903367,3,15,none,right,110,81,1155,good
15903367,3,16,none,right,126,88,1243,good
15903367,3,17,none,right,157,86,1329,good
15903367,3,18,top,right,44,89,1418,good
15903367,3,19,top,right,172,90,1508,good
15903367,3,20,top,right,205,79,1587,good
15903367,3,21,top,right,76,62,1649,good
15903367,3,22,top,right,108,71,1720,good
15903367,3,23,top,right,219,63,1783,good
15903367,3,24,top,right,107,63,1846,good
15903367,3,25,top,right,27,59,1905,good
15903367,3,26,top,right,123,61,1966,good
15903367,3,27,top,right,27,57,2023,good
15903367,3,28,top,right,171,64,2087,good
15903367,3,29,top,right,76,72,2159,good
15903367,3,30,top,right,109,86,2245,good
16123191,1,1,none,top,8254,70,70,good
16123191,1,2,none,bottom,3171,86,156,good
16123191,1,3,none,right,2692,20,176,good
16123191,1,4,none,left,456,18,194,good
16123191,1,5,none,top,858,53,247,good
16123191,1,6,none,bottom,887,50,297,good
16123191,1,7,none,bottom,296,53,350,good
16123191,1,8,none,bottom,295,63,413,good
16123191,1,9,none,top,801,67,480,good
16123191,1,10,none,top,59760,71,551,good
16123191,1,11,none,top,781,72,623,good
16123191,1,12,none,right,133,19,642,good
16123191,1,13,none,top,198,70,712,good
16123191,1,14,none,top,747,56,768,good
16123191,1,15,none,top,319,56,824,good
16123191,1,16,none,left,828,28,852,good
16123191,1,17,none,top,1119,59,911,good
16123191,1,18,none,bottom,625,43,954,good
16123191,1,19,top,top,380,62,1016,good
16123191,1,20,top,top,584,56,1072,good
16123191,1,21,top,top,1584,44,1116,good
16123191,1,22,top,top,453,45,1161,good
16123191,1,23,top,top,692,31,1192,good
16123191,1,24,top,top,77005,42,1234,good
16123191,1,25,top,bottom,346,59,1293,good
16123191,1,26,top,bottom,85,64,1357,good
16123191,1,27,top,bottom,308,69,1426,good
16123191,1,28,top,bottom,457,68,1494,good
16123191,1,29,top,bottom,574,65,1559,good
16123191,1,30,top,bottom,860,86,1645,good
16123191,2,1,none,bottom,0,31,31,good
16123191,2,2,none,bottom,509,24,55,good
16123191,2,3,none,top,345,28,83,good
16123191,2,4,none,right,747,16,99,good
16123191,2,5,none,left,372,68,167,good
16123191,2,6,none,left,9068,55,222,good
16123191,2,7,none,right,1379,2,224,good
16123191,2,8,none,top,481,50,274,good
16123191,2,9,none,top,459,48,322,good
16123191,2,10,none,top,465,54,376,good
16123191,2,11,none,top,934,59,435,good
16123191,2,12,bottom,top,404,53,488,good
16123191,2,13,bottom,bottom,351,29,517,good
